Identifier,Title,OBJECT_ID,OBJECT_PORTFOLIO_ID,Target,TargetService,Coverage,Unique coverage (compared to other set),Status
0939-6314,Vegetation History and Archaeobotany,9.54926E+11,1.11007E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2007-2012,,ACTIVE
0939-6314,Vegetation History and Archaeobotany,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0940-5550,GAIA - Ecol. Perspectives for Sci. and Society,1.10979E+14,2.55E+15,ABI/INFORM Collection,getFullTxt,-2010,,ACTIVE
0940-5550,GAIA - Ecol. Perspectives for Sci. and Society,1.10979E+14,2.67E+15,EBSCOhost Environment Complete,getFullTxt,-2009,,ACTIVE
0940-6360,Mycorrhiza,9.54926E+11,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0940-6360,Mycorrhiza,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0943-0105,Environmental Geology,9.54926E+11,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,2000-2009,,ACTIVE
0943-0105,Environmental Geology,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2009,,ACTIVE
0943-0105,Environmental Geology,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,1997-2009,,ACTIVE
0944-1344,Environmental Science and Pollution Research,9.54926E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2020,,ACTIVE
0944-1344,Environmental Science and Pollution Research,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0944-1344,Environmental Science and Pollution Research,9.54926E+11,2.55E+15,Public Health Database,getFullTxt,1997-2020,,ACTIVE
0944-1344,Environmental Science and Pollution Research,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0948-3349,The International Journal of Life Cycle Assessment,1.10979E+14,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0948-3349,The International Journal of Life Cycle Assessment,1.10979E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0950-2688,Epidemiology and Infection,9.54925E+11,3.24E+15,CRKN Cambridge University Press Journals,getFullTxt,2007-2018,,ACTIVE
0950-2688,Epidemiology and Infection,9.54925E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1987-2015,,ACTIVE
0950-2688,Epidemiology and Infection,9.54925E+11,3.79E+15,Nursing & Allied Health Database,getFullTxt,-2001,,ACTIVE
0950-2688,Epidemiology and Infection,9.54925E+11,2.55E+15,Public Health Database,getFullTxt,-2001,,ACTIVE
0950-5431,Science as Culture,9.54925E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2007-2012,,ACTIVE
0950-5431,Science as Culture,9.54925E+11,1E+15,Taylor & Francis Arts & Humanities Online Archive,getFullTxt,1987-1996,,ACTIVE
0950-5431,Science as Culture,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0950-6764,Development Policy Review,9.60239E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
0950-6764,Development Policy Review,9.60239E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
0950-6764,Development Policy Review,9.60239E+11,1E+15,EBSCOhost Political Science Complete,getFullTxt,1998-2020,,ACTIVE
0952-8369,Journal of Zoology,9.54925E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
0952-8369,Journal of Zoology,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2006-2020,,ACTIVE
0952-8369,Journal of Zoology,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2006-2020,,ACTIVE
0952-8873,Journal of Environmental Law,9.54928E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
0952-8873,Journal of Environmental Law,9.54928E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1996-2020,,ACTIVE
0952-8873,Journal of Environmental Law,9.54928E+11,4.34E+15,Oxford Journals Archive Collection,getFullTxt,1989-1995,,ACTIVE
0953-5314,Economic Systems Research,9.54921E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2000,,ACTIVE
0953-5314,Economic Systems Research,9.54921E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1990-2020,,ACTIVE
0953-5314,Economic Systems Research,9.54921E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0956-2478,Environment and Urbanization,9.54926E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1989-1998,,ACTIVE
0956-2478,Environment and Urbanization,9.54926E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0957-5820,Process safety and environmental protection,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,-2007,,ACTIVE
0957-5820,Process safety and environmental protection,9.54925E+11,2.56E+15,Elsevier ScienceDirect Journals Complete,getFullTxt,-1996,,ACTIVE
0959-6836,Holocene,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2016,,ACTIVE
0959-6836,Holocene,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2016,,ACTIVE
0959-6836,Holocene,9.54926E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1991-1998,,ACTIVE
0959-6836,Holocene,9.54926E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0960-3115,Biodiversity and Conservation,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0960-3115,Biodiversity and Conservation,9.54926E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2010-2012,,ACTIVE
0960-3115,Biodiversity and Conservation,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0960-3166,Reviews in Fish Biology and Fisheries,9.54926E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2020,,ACTIVE
0960-3166,Reviews in Fish Biology and Fisheries,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0960-3166,Reviews in Fish Biology and Fisheries,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0961-3218,Building research and information,9.54925E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1997-2020,,ACTIVE
0961-3218,Building research and information,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0961-5539,International journal of numerical methods for heat & fluid flow,9.54926E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1995-2020,,ACTIVE
0961-5539,International journal of numerical methods for heat & fluid flow,9.54926E+11,1E+15,Emerald Backfiles,getFullTxt,1991-1996,,ACTIVE
0962-8436,Philosophical Transactions: Biological Sciences,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1990-2017,,ACTIVE
0962-8436,Philosophical Transactions: Biological Sciences,9.54926E+11,5.28E+15,Royal Society Publishing,getFullTxt,-1990,,ACTIVE
0962-8452,Proceedings: Biological Sciences,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1990-2017,,ACTIVE
0962-8452,Proceedings: Biological Sciences,9.54926E+11,5.49E+15,Royal Society Publishing,getFullTxt,"1948-1948,1996-",,ACTIVE
0962-8452,Proceedings: Biological Sciences,9.54926E+11,5.49E+15,Royal Society Publishing,getFullTxt,1990-2004,,ACTIVE
0962-8819,Transgenic Research,9.54926E+11,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0962-8819,Transgenic Research,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0963-2719,Environmental Values,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2006-2011,,ACTIVE
0963-2719,Environmental Values,9.54926E+11,3.17E+15,JSTOR Arts and Sciences X,getFullTxt,1992-2015,,ACTIVE
0963-6625,Public Understanding of Science,9.54926E+11,2.47E+15,CRKN Institute of Physics Journals Current,getFullTxt,1992-2002,,ACTIVE
0963-6625,Public Understanding of Science,9.54926E+11,1E+15,SAGE Communication and Media Studies Collection,getFullTxt,-1999,,ACTIVE
0963-6625,Public Understanding of Science,9.54926E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1992-1998,,ACTIVE
0963-6625,Public Understanding of Science,9.54926E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0963-8024,Journal of African economies,9.54926E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
0963-8024,Journal of African economies,9.54926E+11,4.34E+15,Oxford Journals Archive Collection,getFullTxt,1992-1995,,ACTIVE
0963-9292,Ecotoxicology,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
0963-9292,Ecotoxicology,9.54926E+11,2.55E+15,Public Health Database,getFullTxt,1997-2020,,ACTIVE
0963-9292,Ecotoxicology,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
0964-0568,Journal of Environmental Planning and Management,9.54921E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2000,,ACTIVE
0964-0568,Journal of Environmental Planning and Management,9.54921E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1994-2020,,ACTIVE
0964-0568,Journal of Environmental Planning and Management,9.54921E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0964-4016,Environmental Politics,1.10976E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
0964-4016,Environmental Politics,1.10976E+14,1E+15,EBSCOhost Political Science Complete,getFullTxt,2000-2020,,ACTIVE
0964-4016,Environmental Politics,1.10976E+14,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0964-4733,Business Strategy and the Environment,9.54933E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1999-2005,,ACTIVE
0964-4733,Business Strategy and the Environment,9.54933E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1996,,ACTIVE
0964-4733,Business Strategy and the Environment,9.54933E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1995-2020,,ACTIVE
0964-4733,Business Strategy and the Environment,9.54933E+11,3.71E+15,EBSCOhost Environment Complete,getFullTxt,1995-2020,,ACTIVE
0965-3562,Disaster prevention and management,9.63018E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1995-2020,,ACTIVE
0965-3562,Disaster prevention and management,9.63018E+11,1E+15,Emerald Management 120,getFullTxt,-1994,,ACTIVE
0965-3562,Disaster prevention and management,9.63018E+11,2.55E+15,Public Health Database,getFullTxt,1995-2020,,ACTIVE
0965-4313,European Planning Studies,9.54925E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2000,,ACTIVE
0965-4313,European Planning Studies,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1994-2020,,ACTIVE
0965-4313,European Planning Studies,9.54925E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1994-2020,,ACTIVE
0965-4313,European Planning Studies,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0966-369X,"Gender, Place and Culture",9.54925E+11,2.67E+15,MacEwan EBSCO Electronic Journals Service,getFullTxt,2007-2012,,ACTIVE
0966-369X,"Gender, Place and Culture",9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0966-8136,Europe-Asia Studies,9.54925E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2000,,ACTIVE
0966-8136,Europe-Asia Studies,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1993-2020,,ACTIVE
0966-8136,Europe-Asia Studies,9.54925E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1993-2020,,ACTIVE
0966-8136,Europe-Asia Studies,9.54925E+11,1E+15,EBSCOhost MasterFILE Premier,getFullTxt,1993-2020,,ACTIVE
0966-8136,Europe-Asia Studies,9.54925E+11,1E+15,EBSCOhost Political Science Complete,getFullTxt,1993-2020,,ACTIVE
0966-8136,Europe-Asia Studies,9.54925E+11,1.11016E+14,JSTOR Arts and Sciences II,getFullTxt,1993-2013,,ACTIVE
0966-8136,Europe-Asia Studies,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
0967-0874,International journal of pest management,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1997-2020,,ACTIVE
0967-0874,International journal of pest management,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1997-2020,,ACTIVE
0967-3407,Environment and History,9.54933E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2006-2011,,ACTIVE
0967-3407,Environment and History,9.54933E+11,3.17E+15,JSTOR Arts and Sciences X,getFullTxt,1995-2015,,ACTIVE
0968-0802,Sustainable Development,9.54933E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1999-2005,,ACTIVE
0968-0802,Sustainable Development,9.54933E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1996,,ACTIVE
0968-0802,Sustainable Development,9.54933E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1995-2020,,ACTIVE
0968-0802,Sustainable Development,9.54933E+11,3.71E+15,EBSCOhost Environment Complete,getFullTxt,1995-2020,,ACTIVE
0969-997X,Fisheries Management and Ecology,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
0969-997X,Fisheries Management and Ecology,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
0969-997X,Fisheries Management and Ecology,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2020,,ACTIVE
0969-997X,Fisheries Management and Ecology,9.54926E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2012-2013,,ACTIVE
0969-997X,Fisheries Management and Ecology,9.54926E+11,1E+15,Wiley Online Library All Journals,getFullTxt,-2008,,ACTIVE
0971-7218,"Science, Technology & Society",9.60239E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1996-1998,,ACTIVE
0971-7218,"Science, Technology & Society",9.60239E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
0990-7440,Aquatic Living Resources,9.54926E+11,3.81E+15,CRKN Cambridge University Press Journals,getFullTxt,2011-2014,,ACTIVE
0990-7440,Aquatic Living Resources,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,-2008,,ACTIVE
1001-0742,Journal of Environmental Sciences,9.63018E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1996-2006,,ACTIVE
1001-0742,Journal of Environmental Sciences,9.63018E+11,2.56E+15,Elsevier ScienceDirect Journals Complete,getFullTxt,-2006,,ACTIVE
1010-5395,Asia Pacific Journal of Public Health,9.54928E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1987-1998,,ACTIVE
1010-5395,Asia Pacific Journal of Public Health,9.54928E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
1015-1621,Aquatic Sciences,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2010-2020,,ACTIVE
1015-1621,Aquatic Sciences,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1035-3046,Economic and Labour Relations Review,1.10979E+14,2.67E+15,ABI/INFORM Collection,getFullTxt,"1990-1994,2007-2013",,ACTIVE
1035-3046,Economic and Labour Relations Review,1.10979E+14,2.67E+15,Business Insights: Essentials,getFullTxt,1990-2012,,ACTIVE
1035-3046,Economic and Labour Relations Review,1.10979E+14,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1990-1998,,ACTIVE
1035-3046,Economic and Labour Relations Review,1.10979E+14,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
1037-1656,Rural Society,9.91043E+14,1E+15,EBSCOhost SocINDEX with Full Text,getFullTxt,2006-2015,,ACTIVE
1037-1656,Rural Society,9.91043E+14,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
1038-3441,Griffith Law Review,1.10979E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2008-2014,,ACTIVE
1038-3441,Griffith Law Review,1.10979E+14,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-2003,,ACTIVE
1040-8444,Critical Reviews in Toxicology,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2002-2020,,ACTIVE
1040-8444,Critical Reviews in Toxicology,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2002-2020,,ACTIVE
1040-8444,Critical Reviews in Toxicology,9.54926E+11,2.55E+15,Public Health Database,getFullTxt,1998-2008,,ACTIVE
1043-951X,China economic review,9.54926E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1996-2001,,ACTIVE
1043-951X,China economic review,9.54926E+11,1.10976E+14,EBSCOhost MasterFILE Premier,getFullTxt,1996-2001,,ACTIVE
1043-951X,China economic review,9.54926E+11,2.56E+15,Elsevier ScienceDirect Journals Complete,getFullTxt,-1989,,ACTIVE
1045-2249,Behavioral ecology,9.54926E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
1045-2249,Behavioral ecology,9.54926E+11,4.34E+15,Oxford Journals Archive Collection,getFullTxt,1990-1995,,ACTIVE
1051-0761,Ecological Applications,9.54926E+11,3.79E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
1051-0761,Ecological Applications,9.54926E+11,1.10994E+14,JSTOR Arts and Sciences I,getFullTxt,1991-2018,,ACTIVE
1051-0761,Ecological Applications,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1991-2018,,ACTIVE
1051-0761,Ecological Applications,9.54926E+11,1.11007E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2011-2015,,ACTIVE
1052-9284,Journal of Community & Applied Social Psychology,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1996,,ACTIVE
1052-9284,Journal of Community & Applied Social Psychology,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1991-2020,,ACTIVE
1053-8259,Journal of Experiential Education,1.10976E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2001,,ACTIVE
1053-8259,Journal of Experiential Education,1.10976E+14,1E+15,EBSCOhost Education Research Complete,getFullTxt,-2001,,ACTIVE
1053-8259,Journal of Experiential Education,1.10976E+14,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1978-1998,,ACTIVE
1053-8259,Journal of Experiential Education,1.10976E+14,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
1054-3139,ICES journal of marine science,9.54923E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
1054-3139,ICES journal of marine science,9.54923E+11,4.34E+15,Oxford Journals Archive Collection,getFullTxt,1991-1995,,ACTIVE
1054-5476,In Vitro Cellular and Developmental Biology - Plant,9.54926E+11,2.56E+15,EBSCOhost Academic Search Complete,getFullTxt,-2011,,ACTIVE
1054-5476,In Vitro Cellular and Developmental Biology - Plant,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1991-2017,,ACTIVE
1054-5476,In Vitro Cellular and Developmental Biology - Plant,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1054-6006,Fisheries Oceanography,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
1054-6006,Fisheries Oceanography,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
1054-6006,Fisheries Oceanography,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2020,,ACTIVE
1056-3466,Annual Review of Energy and the Environment,9.54926E+11,2.67E+15,Annual Reviews,getFullTxt,1991-2002,,ACTIVE
1056-3466,Annual Review of Energy and the Environment,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1996-2002,,ACTIVE
1056-3466,Annual Review of Energy and the Environment,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1996-2002,,ACTIVE
1056-8190,Papers in Regional Science,9.54926E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,2001-2004,,ACTIVE
1056-8190,Papers in Regional Science,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
1056-8190,Papers in Regional Science,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1999-2020,,ACTIVE
1056-8190,Papers in Regional Science,9.54926E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1999-2020,,ACTIVE
1056-8190,Papers in Regional Science,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,1999-2004,,ACTIVE
1058-5893,International Journal of Plant Sciences,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1993-2020,,ACTIVE
1058-5893,International Journal of Plant Sciences,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1992-2015,,ACTIVE
1059-0161,Journal of Archaeological Research,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
1059-0161,Journal of Archaeological Research,9.54926E+11,2.67E+15,JSTOR Arts and Sciences IX,getFullTxt,1993-2017,,ACTIVE
1059-0161,Journal of Archaeological Research,9.54926E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2020-2021,,ACTIVE
1059-0161,Journal of Archaeological Research,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1061-4303,Water Environment Research,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1992-2015,,ACTIVE
1061-4303,Water Environment Research,9.54926E+11,2.55E+15,Public Health Database,getFullTxt,1997-2012,,ACTIVE
1063-0732,Journal of urban technology,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
1063-0732,Journal of urban technology,9.54925E+11,2.67E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,1998-2020,,ACTIVE
1063-0732,Journal of urban technology,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
1063-5157,Systematic Biology,9.54925E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
1063-5157,Systematic Biology,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
1063-5157,Systematic Biology,9.54925E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1992-2017,,ACTIVE
1063-5157,Systematic Biology,9.54925E+11,4.34E+15,Oxford Journals Archive Collection,getFullTxt,1992-1995,,ACTIVE
1064-1262,Reviews in fisheries science,1.10976E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2002-2013,,ACTIVE
1064-1262,Reviews in fisheries science,1.10976E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2002-2013,,ACTIVE
1069-3971,Cross-Cultural Research,9.54926E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1993-1998,,ACTIVE
1069-3971,Cross-Cultural Research,9.54926E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
1070-4965,The Journal of Environment & Development,9.54921E+11,5.47E+15,Nexis Uni,getFullTxt,-2019,,ACTIVE
1070-4965,The Journal of Environment & Development,9.54921E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1992-1998,,ACTIVE
1070-4965,The Journal of Environment & Development,9.54921E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
1071-8443,Chelonian Conservation and Biology,1.10979E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2006-2021,,ACTIVE
1071-8443,Chelonian Conservation and Biology,1.10979E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2006-2021,,ACTIVE
1075-5470,Science Communication,9.60239E+11,1E+15,SAGE Communication and Media Studies Collection,getFullTxt,-1999,,ACTIVE
1075-5470,Science Communication,9.60239E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1979-1998,,ACTIVE
1075-5470,Science Communication,9.60239E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
1080-6040,Emerging infectious diseases,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-1996,,ACTIVE
1080-6040,Emerging infectious diseases,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,-1996,,ACTIVE
1080-6040,Emerging infectious diseases,9.54925E+11,1.10976E+14,EBSCOhost MasterFILE Premier,getFullTxt,-1996,,ACTIVE
1080-6040,Emerging infectious diseases,9.54925E+11,4.1E+15,Nursing & Allied Health Database,getFullTxt,-2020,,ACTIVE
1080-6040,Emerging infectious diseases,9.54925E+11,4.1E+15,Public Health Database,getFullTxt,-2020,,ACTIVE
1081-6976,Political and Legal Anthropology Review,1.10979E+14,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
1081-6976,Political and Legal Anthropology Review,1.10979E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2008-2020,,ACTIVE
1081-6976,Political and Legal Anthropology Review,1.10979E+14,3.71E+15,JSTOR Arts & Sciences XIV,getFullTxt,1993-2013,,ACTIVE
1083-8155,Urban Ecosystems,9.54927E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,"1997-2002,2004-2020",,ACTIVE
1083-8155,Urban Ecosystems,9.54927E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1083-8155,Urban Ecosystems,9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1084-0699,Journal of Hydrologic Engineering,9.54925E+11,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,1996-2014,,ACTIVE
1084-0699,Journal of Hydrologic Engineering,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1996-2014,,ACTIVE
1084-5453,Environmental History,9.54926E+11,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-1996,,ACTIVE
1084-5453,Environmental History,9.54926E+11,2.67E+15,EBSCOhost Historical Abstracts with Full Text,getFullTxt,2011-2020,,ACTIVE
1084-5453,Environmental History,9.54926E+11,1E+15,JSTOR Arts and Sciences V,getFullTxt,1996-2015,,ACTIVE
1085-3278,Land Degradation & Development,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1996,,ACTIVE
1085-3278,Land Degradation & Development,9.54926E+11,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2012-2020,,ACTIVE
1085-7117,"Journal of Agricultural, Biological, and Environmental Statistics",9.54926E+11,1E+15,JSTOR Arts and Sciences VII,getFullTxt,1996-2017,,ACTIVE
